Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chapter2_act1_false_memories_a3b65d61	narrator	Абонент временно недоступен, перезвоните позже. The subscriber is not available now please call back later.	game/game-scripts/chapters/chapter_2.rpy	78	narrator "[what]"
chapter2_act1_false_memories_457ba1bb	narrator	Короткие гудки отклоненного вызова..	game/game-scripts/chapters/chapter_2.rpy	79	narrator "[what]"
chapter2_act1_false_memories_c667dd75	narrator	Неон позвонила Еще раз и ещё раз. Снова гудки и тишина.	game/game-scripts/chapters/chapter_2.rpy	81	narrator "[what]"
chapter2_act1_false_memories_bdcce439	narrator	Паника начала подступать к горлу. Она быстро набрала сообщение: 'Алекс, ты в порядке? Ответь! Где ты?'	game/game-scripts/chapters/chapter_2.rpy	81	narrator "[what]"
chapter2_act1_false_memories_c706435e	narrator	Затем еще одно: 'Я ушла. Они гнались за мной. Алекс, пожалуйста, дай знать, что ты в безопасности!'	game/game-scripts/chapters/chapter_2.rpy	81	narrator "[what]"
chapter2_act1_false_memories_3e691571	narrator	Сообщения ушли. Но ответа не было.	game/game-scripts/chapters/chapter_2.rpy	81	narrator "[what]"
chapter2_act1_false_memories_5ca474bd	narrator_nvl	Она спряталась. Конечно.	game/game-scripts/chapters/chapter_2.rpy	92	narrator_nvl "[what]"
chapter2_act1_false_memories_f2a79c7b	narrator_nvl	Она умная, она смогла уйти.	game/game-scripts/chapters/chapter_2.rpy	92	narrator_nvl "[what]"
chapter2_act1_false_memories_471c4390	narrator_nvl	Выключила телефон, чтобы ее не отследили. Да. Именно так.	game/game-scripts/chapters/chapter_2.rpy	92	narrator_nvl "[what]"
chapter2_act1_false_memories_a45edba8	narrator_nvl	Она сильная, она справится. Она просто ждет подходящего момента, чтобы ответить. Все хорошо...	game/game-scripts/chapters/chapter_2.rpy	92	narrator_nvl "[what]"
chapter2_act1_false_memories_542305e1	narrator	Она повторяла это про себя, как мантру, но холодный страх продолжал сжимать сердце.	game/game-scripts/chapters/chapter_2.rpy	104	narrator "[what]"
chapter2_act1_false_memories_ad439017	narrator	Нужно ехать дальше. Она снова завела машину. Навигатор в телефоне показал ближайший автосервис в каком-то городке в тридцати километрах.	game/game-scripts/chapters/chapter_2.rpy	104	narrator "[what]"
chapter2_act1_false_memories_ad67b03f	narrator	Нужно хотя бы поставить запаску, иначе она далеко не уедет.	game/game-scripts/chapters/chapter_2.rpy	104	narrator "[what]"
chapter2_act1_false_memories_eb847588	narrator	Она вернулась на шоссе. Дорога извивалась, спускаясь с гор.	game/game-scripts/chapters/chapter_2.rpy	104	narrator "[what]"
chapter2_act1_false_memories_56ca1b2d	narrator	Из-за спущенного колеса и мокрого асфальта приходилось ехать медленно. Каждый встречный автомобиль с включенными дальними фарами заставлял ее сердце замирать.	game/game-scripts/chapters/chapter_2.rpy	104	narrator "[what]"
chapter2_act1_false_memories_d3275d69	narrator	Внезапно впереди, на противоположной полосе, показались мигающие сине-красные огни. Они приближались. Быстро.	game/game-scripts/chapters/chapter_2.rpy	104	narrator "[what]"
chapter2_act1_false_memories_b624c169	narrator	Паника. Первая инстинктивная мысль – прижаться к обочине, пропустить.	game/game-scripts/chapters/chapter_2.rpy	119	narrator "[what]"
chapter2_act1_false_memories_f88a89bd	narrator	Так всегда учила ее опекунша: 'Будь послушной, не привлекай внимания, слушайся тех, кто в форме'.	game/game-scripts/chapters/chapter_2.rpy	119	narrator "[what]"
chapter2_act1_false_memories_dbb2bfd2	narrator	Затем вторая мысль, леденящая кровь: 'Скорая помощь... для Маркуса?'	game/game-scripts/chapters/chapter_2.rpy	119	narrator "[what]"
chapter2_act1_false_memories_47956f28	narrator	И, наконец, третья, самая ужасная: 'Полиция... за мной'.	game/game-scripts/chapters/chapter_2.rpy	119	narrator "[what]"
chapter2_act1_false_memories_30564549	narrator	Вспомнив, что ее машина – красная, разбитая, с известным номером – это буквально кричащий на всю дорогу маяк, она резко крутанула руль вправо.	game/game-scripts/chapters/chapter_2.rpy	119	narrator "[what]"
chapter2_act1_false_memories_454bd9ad	narrator	Машину занесло, но она удержала ее на самой кромке обочины, почти в тени деревьев.	game/game-scripts/chapters/chapter_2.rpy	119	narrator "[what]"
chapter2_act1_false_memories_3228aeff	narrator	Она съежилась в кресле, стараясь стать невидимой. Полицейская машина с воем пронеслась мимо, в сторону гор, в сторону комплекса.	game/game-scripts/chapters/chapter_2.rpy	133	narrator "[what]"
